1188104654647595008	0401	0824	1307	1407
1188258760452345856	0810	0917	1413	1601
1188271752959102976	0607	0825	1800	1905
1188601010126458880	0618	0728	1510	1613
1189306975054336000	0725	0904	1209	1322
1189926368092229632	0608	0708	1619	1727
1190434584312025088	0816	1000	1414	1523
1190703410580688896	0410	0714	1511	1623
1190751852040425472	0517	0728	1313	1313
1191090290627317760	0229	0509	1215	1308
1191099523188002816	0618	0816	1522	1620
1191457243770523648	0506	0624	1419	1527
1191828627046666240	0715	0828	1723	1902
1191830179870281728	0728	0915	1913	1913
1173581702723932160	0604	0805	1417	1519
1173582788901867520	0503	0609	1209	1209
				
1136012717719687168	0610	0706	2120	2303
1137474358743273472	0021	0220	0826	0928
1137745126962106368	0109	0303	0720	0902
1138925679753170944	0909	1414	1919	2207
1139289565438283776	0218	0414	1100	1214
1140377853821587456	0627	0816	1621	1729
1141441398478868480	0323	0505	1222	1318
1142571005282226176	0618	0815	1504	1624
1144603518796173312	0905	1201	2223	2400
1145165384165494784	0215	0408	1515	1604
1147858044265304064	0528	0705	0917	1200
1150407411408965632	0724	0828	1812	1929
1160957190471815168	0829	1109	1628	1908
1161284650707062784	0629	0827	1805	1925
1161391622672486400	0708	0825	1712	1813
1162037937081290752	0526	0717	1411	1613
1164258592786878464	0000	0713	1405	1405
1164298749409890304	0626	0828	1619	1815
1165374094426902528	0013	0114	0928	0928
1165618651857031168	0417	0613	0911	1024
1167543561999224832	0724	1105	1714	1824
1168642539088121856	0500	0914	2010	2117
1169673959457820672	0523	0619	1707	1817
1170102334974464000	0804	0912	1712	1824
1170433945708400640	0403	0624	1307	1329
1172899223394455552	0608	1010	2007	2203
1173398626618183680	0724	0907	1606	1606
1173707592472596480	0100	0224	1815	2003
1174398560070930432	0812	1205	1809	2017
1178678282086912000	0509	0802	1404	1512
1179472361422983168	0000	0000	2009	2009
1179900191290036224	0000	0000	1013	1013
1180129448226328576	0517	0721	1324	1505
1180614650681757696	0812	0911	1603	1716
1180630304038195200	0808	1009	2113	2221
1180649624566894592	0725	0828	1917	1917
1180942225522167808	0223	0404	1905	2015
1181384532788645888	0119	0515	1213	1402
1181554551564668928	0700	0818	 1519	1620
1183164778424700928	0726	0829	1600	1708
1183835107765653504	0325	0506	1325	1325
1185665648278245376	0604	0802	1711	1813
1187813886104047616	0627	0917	1711	1810
1188269208589438976	0504	0708	1514	1623
1188823093313933312	0407	0606	1418	1418
1189282011672612864	0721	0827	1503	1623
1189299968821825536	0408	0513	1422	1526
1190440059116064768	0512	0618	1222	1321
				
1136013658187501568	0716	0912	2312	2428
1136444564501041152	0418	0715	1511	1719
1137153853905571840	0028	0314	0619	0720
1142880438755397632	0822	1004	1621	1800
1143308781053153280	0505	0704	1223	1412
1145493723912736768	0422	0614	1518	1820
1145503274078703616	0625	0819	1712	1905
1154829804558749696	0610	1108	2005	2129
1154834384092794880	0600	0721	2107	2212
1155102405692624896	0512	0816	1502	1610
1157398483481792512	0715	0908	1601	1703
1157646502206771200	0703	1025	1828	1828
1158092396286840832	0700	0815	1521	1705
1158120888017752064	0520	0620	1726	1829
1158133268546195456	0517	0801	1501	1608
1160577214136324096	0626	0827	1717	1826
1160939175214714880	1008	1104	1809	1908
1161411795961909248	0616	0816	1622	1809
1161418457267441664	0817	1003	1727	1825
1163168471840854016	0624	0829	1600	1722
1163221735399624704	0526	0723	1328	1523
1163446644738494464	0312	0510	1220	1220
1164906514276814848	0409	0524	0828	0927
1168291980074160128	0419	0619	1224	1320
1169014479267172352	0703	0908	1515	1515
1169023424320901120	0606	0717	1328	1509
1169370112256512000	0407	0627	1405	1602
1169669350454595584	0416	0618	1214	1400
1169691659496198144	0521	0710	1215	1326
1170402883439562752	0704	0824	1717	1824
1170430333322137600	0708	0825	1521	1623
1172617655916564480	0718	0907	1525	1714
1173582158808354816	0712	0822	1501	1501
1173628143852982272	0615	0927	1721	1721
1173741242517950464	0711	0821	1509	1610
1174455821128568832	0803	0905	1811	1925
1177748775553339392	0524	0710	1423	1520
1178057540886466560	0219	0500	1212	1317
1178113859723071488	0626	0818	1407	1518
1178695953725657088	0805	0925	1517	1624
1178826383384776704	0720	0910	1527	1617
1180204712583106560	0520	0616	1415	1509
1180583928315121664	0614	0722	1414	1600
1180874177150849024	0411	0608	1312	1428
1181031469284462592	0811	0929	1508	1823
1181595699721146368	0414	0522	1223	1320
1185211330811006976	0716	0811	1625	1625
1186469414258741248	0700	0902	1415	1604
1188190418920148992	0526	0726	1521	1700
1188261208965386240	0703	0911	1823	2102
1188261840350744576	0425	0609	1309	1408
1189979350729101312	0601	0704	1518	1616
1190434524115374080	0327	0508	1722	 1901
1190440080242774016	0729	0904	1624	1722
1190441892924493824	0517	0627	1404	1506
1191746568445890560	0501	0619	1701	1809
1192582039719776256	0401	0628	1407	1623
1192585001959559168	0518	0616	1429	1600
1137832022941765632	0200	0415	1111	1225
1140790694542184448	0312	0515	1323	1512
1144985443301986304	0410	0520	1323	1516
1145423013454417920	0828	1202	1802	1915
1148370418483204096	0212	0423	1520	1802
1157396975696613376	1022	1220	1902	2015
1158174612736053248	0302	0415	1206	1313
1164753941334986752	0729	1003	 1703	1803
1166193186654261248	0609	0825	1808	1924
1166372399143325696	0710	0825	1508	1508
1168995408312143872	0609	0824	1603	1720
1173732414795681792	0604	0901	1510	1613
1174411880018612224	0628	0813	1820	1916
1174531491611414528	0701	0828	1413	1702
1178752628969050112	0503	0607	0729	0827
1179150150426300416	0518	0714	1411	1411
1181305742808977408	0616	0821	1529	1529
1188260269487427584	0115	0404	0410	0429
1188267975812190208	0524	0727	1500	1602
1189991975101796352	0516	0626	1514	1619
1157783418889703424	0704	0901	1416	1509
1160661658813730816	0920	1210	1716	1821
1161408031838310400	0519	0712	1304	1402
1161416592433745920	0720	1012	1907	2005
1163442111769612288	0423	0616	1305	1305
1165343059291017216	0521	0809	1512	1605
1168291233248972800	0500	0706	1414	1414
1169699519588339712	0429	0614	1707	1922
1169781266581688320	0606	0816	1508	1627
1174029537244221440	0708	0907	2003	2106
1174055252442353664	0717	0922	1515	1619
1175520744302579712	0000	0118	1316	1423
1176299995587022848	0000	0118	0619	0715
1177372494164791296	0701	0807	1825	1917
1178028825641095168	0219	0315	1503	1602
1178099647252664320	0509	0623	1404	1502
1179046035482349568	0513	0701	1311	1311
1180117687607627776	0529	0723	1419	1516
1180208457014448128	0707	0906	1421	1602
1180555286600093696	0627	0913	1707	2006
1180870375425314816	0609	0714	1614	1714
1180941237465780224	0517	0628	1022	1124
1181299377633890304	0608	0803	1414	1526
1181312499144855552	0700	0811	1426	1529
1181369824450842624	0429	0700	1817	1926
1181371735556100096	0514	0727	1413	1527
1181883099206782976	0713	0827	1508	1610
1183045498907529216	0624	0808	1609	1709
1183157809777348608	0719	0827	1606	1624
1183788610084802560	0111	0303	1100	1223
1183842879777411072	0513	0709	2022	2022
1184214294519222272	0401	0525	1305	1422
1185281827749892096	0411	0510	1311	1406
1186125895279185920	0329	0500	1319	1415
1187902429975416832	0623	0811	1714	1823
1188200110803259392	0810	0918	1520	1719
1188556902154506240	0507	0705	1406	1428
1188599837969485824	0519	0826	1424	1524
1190437938396270592	0629	0811	1421	1517
